index,0,1,2,3,4
2790,0.01882369,0.035735812,0.8886479,0.014924663,0.041867893
2791,0.000111066,0.009687706,0.9897295,0.000285733,0.00018599
2792,0.00016426,0.017616708,0.9814251,0.000576844,0.000217153
2793,0.008243321,0.004845562,0.983857,0.002701829,0.000352294
2794,7.10E-05,0.006023793,0.9933747,0.000299363,0.000231111
2795,4.37E-05,0.001112912,0.99859935,0.000108027,0.000136057
2796,0.000258489,0.000201399,0.000524527,0.9986803,0.000335282
2797,0.002308815,0.00748141,0.039257176,0.10169916,0.84925336
2798,0.40538645,0.024266262,0.43460006,0.1342284,0.001518825
2799,0.71821344,0.002383186,0.003463085,0.004442379,0.27149782
2800,0.000585306,0.00070628,0.003192666,0.98928773,0.006228014
2801,0.029241374,0.038066495,0.84080875,0.048992593,0.042890783
2802,0.007098498,0.002485015,0.016007725,0.96753204,0.006876692
2803,6.83E-05,0.010965373,0.98850405,0.000250639,0.000211749
2804,1.58E-05,7.45E-05,0.0003069,0.9995756,2.72E-05
2805,0.99890244,3.71E-05,9.76E-05,1.13E-05,0.000951629
2806,0.995716,0.002458193,7.60E-05,0.00066058,0.001089188
2807,0.000662836,0.017106777,0.9748063,0.006347387,0.001076721
2808,0.98879415,0.000365849,0.000291848,8.01E-05,0.010468101
2809,8.99E-06,7.69E-05,5.25E-05,0.9998066,5.49E-05
2810,0.007162434,0.002205212,0.028703595,0.003001645,0.95892715
2811,0.9889296,0.000576479,0.00010358,0.000811139,0.009579139
2812,0.001157956,0.7956137,0.003443827,0.19765219,0.002132268
2813,0.002696633,0.99656105,0.000149924,0.000217732,0.000374613
2814,0.026660403,0.001705471,0.9670746,0.003983851,0.000575714
2815,1.37E-05,4.03E-05,6.32E-05,0.9997915,9.12E-05
2816,0.003757371,0.9881879,0.002463211,0.001896784,0.003694755
2817,0.95940113,0.008728705,0.012525971,0.009710238,0.009633959
2818,0.002228294,0.625546,0.05740965,0.31114477,0.003671316
2819,0.0032486,0.9222522,0.008664535,0.057884343,0.007950362
2820,3.24E-05,0.008115319,0.99145734,8.64E-05,0.000308567
2821,0.001894235,0.000953487,0.002150349,0.00020481,0.9947971
2822,0.001262128,0.997441,0.000592987,0.000386729,0.000317174
2823,1.52E-05,1.18E-05,1.49E-05,0.99994504,1.30E-05
2824,0.97682416,0.01293345,0.001601121,0.001457433,0.007183782
2825,0.000138134,0.99774516,0.00160585,0.000323124,0.000187842
2826,0.024659056,0.003241697,0.00350049,0.96662694,0.001971806
2827,0.9928374,0.000258047,0.000336144,0.000186238,0.006382083
2828,0.002290527,0.020235335,0.9149705,0.001195064,0.061308526
2829,2.12E-05,0.000390209,0.002576754,0.9969164,9.54E-05
2830,0.06455822,0.003967004,0.07432039,0.8326275,0.024526902
2831,3.19E-06,4.63E-05,7.69E-06,0.99993324,9.62E-06
2832,0.000464331,0.000142263,0.000250898,0.9839565,0.015185973
2833,6.01E-05,0.008858874,0.9901274,0.000668056,0.000285591
2834,0.99778473,0.000298111,0.000172917,0.000130972,0.001613375
2835,0.019313198,0.021029372,0.954834,0.002842936,0.001980475
2836,0.000479691,0.011424333,0.9766954,0.006563991,0.004836629
2837,0.997517,0.000281707,0.000142154,0.000188772,0.00187032
2838,0.00056421,0.003456598,0.01650656,0.97740936,0.002063325
2839,0.000222861,0.003160975,0.006460394,0.98729,0.00286575
2840,0.04050433,0.013948348,0.90490276,0.031374875,0.009269699
2841,4.39E-05,0.001252959,0.9983634,0.000193367,0.000146341
2842,0.022549987,0.61685354,0.33338442,0.026002001,0.00121008
2843,0.9969128,0.000313373,7.15E-05,0.000933579,0.001768763
2844,0.001444286,4.70E-05,7.90E-05,7.49E-05,0.99835473
2845,1.70E-06,1.98E-05,1.02E-05,0.9999484,1.98E-05
2846,0.9876439,0.001080398,0.000105267,3.38E-05,0.011136726
2847,0.006627353,0.004462647,0.00154516,0.98670894,0.000655845
2848,0.9847849,0.00039271,0.000592841,0.001771919,0.012457654
2849,0.000189566,0.998189,0.001282188,0.000177027,0.00016225
2850,0.000107264,0.000587016,0.000451825,0.9985601,0.000293819
2851,0.000155289,0.97252417,0.001410698,0.025474902,0.0004349
2852,0.010181038,0.000958374,0.016661953,0.009466806,0.96273184
2853,0.9956789,0.000225459,0.001274608,0.000187813,0.002633272
2854,0.001358813,0.002572888,0.008081295,0.9877222,0.000264764
2855,0.008997702,0.019363191,0.96872157,0.001821699,0.001095835
2856,0.000101185,0.99935246,0.000227376,5.66E-05,0.000262433
2857,0.003693768,0.9887271,0.000830877,0.001566597,0.00518168
2858,0.003806027,0.1591059,0.5631702,0.26711208,0.006805805
2859,0.024912793,0.000988831,0.000142702,0.000806516,0.9731491
2860,4.18E-06,5.08E-05,1.16E-05,0.9998331,0.000100254
2861,0.9993456,9.76E-05,0.000125141,6.03E-05,0.000371382
2862,0.002695091,0.99668264,0.0002833,0.000158149,0.000180866
2863,0.9871909,0.011674236,0.000142016,0.000308233,0.000684587
2864,0.000241801,0.009299593,0.98302823,0.006134017,0.00129638
2865,0.000749301,0.022063145,0.9741348,0.000630506,0.002422266
2866,0.002556818,6.89E-05,6.45E-05,5.41E-05,0.9972556
2867,1.63E-05,7.27E-05,3.23E-05,0.99984884,2.98E-05
2868,0.8540408,0.003359758,0.001091057,0.051412366,0.09009593
2869,0.002442672,0.98470163,0.000232853,0.005103321,0.007519496
2870,0.00124628,0.027172348,0.9608654,0.009266732,0.00144925
2871,0.00022261,0.9990796,0.000165476,0.000121114,0.000411189
2872,0.000106543,0.003799391,0.99569213,0.000198475,0.000203445
2873,9.23E-06,7.51E-06,4.34E-06,0.99997246,6.47E-06
2874,0.021828124,0.056077998,0.5555698,0.36563775,0.000886241
2875,6.78E-05,0.011103985,0.98656493,0.001296741,0.000966608
2876,0.000329836,0.000114627,0.000115549,0.013297488,0.9861425
2877,0.006027595,0.001276787,0.000294983,4.19E-05,0.9923588
2878,0.000487933,0.000156994,4.32E-05,4.80E-05,0.9992639
2879,0.9466661,0.000213612,0.000170445,0.000124627,0.052825164
2880,0.000152184,0.9996699,6.74E-05,4.60E-05,6.45E-05
2881,0.99871933,8.92E-05,1.87E-05,0.000151755,0.001021105
2882,0.000716277,0.9990796,4.55E-05,6.38E-05,9.47E-05
2883,0.000305833,0.000291973,0.000150294,0.9991931,5.88E-05
2884,0.06151279,0.06356965,0.7913424,0.06782435,0.015750857
2885,0.000908076,0.9963231,0.000284712,0.000252886,0.002231252
2886,0.001982095,0.07389101,0.91814435,0.005477821,0.000504791
2887,2.54E-05,0.000731461,0.99901474,8.27E-05,0.000145745
2888,0.9130136,0.000448507,0.000121174,5.45E-05,0.08636227
2889,1.13E-05,6.08E-05,2.95E-05,0.99987984,1.85E-05
2890,0.11595742,0.3344069,0.5300259,0.011739895,0.007869909
2891,0.001271585,0.9982052,0.000111338,0.00035548,5.64E-05
2892,0.055795766,0.91387665,0.001142826,0.017760167,0.011424697
2893,0.010628809,0.97659266,0.001030752,0.00493708,0.006810732
2894,0.000615976,0.990373,0.002358696,0.005065269,0.001587085
2895,0.000152572,0.999189,0.000426297,5.50E-05,0.000177092
2896,0.007873696,0.98986846,0.000615565,0.001198818,0.000443443
2897,0.21129878,0.001922478,0.004427792,0.012036791,0.77031416
2898,0.99920905,0.000465076,4.94E-05,6.69E-06,0.000269875
2899,0.02323786,0.9599168,0.001098477,0.011601334,0.004145545
2900,0.05158139,0.3748465,0.29699403,0.1513956,0.12518246
2901,0.000868807,0.98722774,0.000915616,0.007856749,0.003131082
2902,0.98561287,0.000312663,0.001558542,0.000229353,0.012286558
2903,0.15667735,0.8207408,0.000935588,0.002676843,0.018969461
2904,6.74E-05,0.03950783,0.9588927,0.000521074,0.001010938
2905,0.000100612,0.99977434,4.58E-05,5.10E-05,2.83E-05
2906,0.9550746,0.0006543,0.000171929,0.000283346,0.043815903
2907,3.22E-06,7.65E-05,2.19E-05,0.9998844,1.39E-05
2908,8.13E-05,0.000565847,0.000366425,0.99845827,0.00052814
2909,3.39E-06,7.21E-06,2.07E-06,0.9999819,5.50E-06
2910,0.000595384,0.037891895,0.9573552,0.001215541,0.002941947
2911,0.001044651,2.82E-05,6.40E-05,1.74E-05,0.99884576
2912,8.98E-05,0.000747149,0.002720045,0.9961673,0.000275708
2913,5.49E-05,0.000181592,0.000224539,0.9994017,0.000137255
2914,0.000365623,0.016530065,0.98091286,0.001406747,0.000784707
2915,0.998839,0.000555645,0.00012898,7.11E-05,0.000405283
2916,4.56E-06,2.84E-05,2.11E-05,0.9999323,1.36E-05
2917,0.000241061,0.018745909,0.97968805,0.000752592,0.000572388
2918,0.002340576,0.99677944,0.00036293,0.00032859,0.000188491
2919,0.00011254,5.53E-05,0.000480077,0.99927187,8.02E-05
2920,0.96034324,0.006595832,0.005852212,0.024357077,0.002851579
2921,0.008012102,0.065108165,0.000714803,0.9208056,0.005359385
2922,0.000114885,0.9994866,0.000127885,0.000187084,8.34E-05
2923,4.18E-05,0.000349482,0.000169574,0.9993272,0.000111912
2924,0.13649741,0.004357578,0.079743415,0.006455726,0.7729459
2925,3.10E-05,0.012522288,0.98441887,0.001726414,0.001301435
2926,0.000439086,0.9967836,0.000446,0.000827811,0.001503451
2927,0.001043732,0.001306465,0.012991771,0.98425186,0.000406146
2928,0.000329629,0.9993121,0.000170556,6.85E-05,0.000119231
2929,6.89E-06,1.64E-05,2.65E-05,0.9999441,6.13E-06
2930,0.012527426,0.026954418,0.9332492,0.025942346,0.00132657
2931,0.006872105,0.98879987,0.001793591,0.002387985,0.000146417
2932,0.8895849,0.08186942,0.010502893,0.016688813,0.001353897
2933,5.59E-05,0.00024116,0.000389656,0.9992202,9.31E-05
2934,0.000278937,0.000503019,0.000640221,0.99809086,0.00048702
2935,0.00045692,0.059263043,0.91609687,0.018293923,0.005889175
2936,0.92594594,0.004788361,0.034077775,0.004215656,0.030972296
2937,7.53E-05,0.011624604,0.000158033,0.9879929,0.00014917
2938,0.000475999,0.9987773,0.000432117,0.000157982,0.000156613
2939,1.27E-05,4.47E-05,0.000386714,0.9994934,6.24E-05
2940,0.002364824,0.05109047,0.029800203,0.9070431,0.009701426
2941,0.010833957,0.98725957,0.000323845,0.001125913,0.000456709
2942,0.001849869,0.010132021,0.003136857,0.9845246,0.000356635
2943,0.000325703,0.028863925,0.9698962,0.000715633,0.000198508
2944,0.000151909,3.12E-05,0.000321988,8.71E-06,0.99948615
2945,0.001671359,0.9957733,0.000332068,0.000664146,0.001559123
2946,0.000167133,0.9992483,0.000265652,0.0001679,0.000151036
2947,0.000624805,0.99907017,9.97E-05,9.65E-05,0.00010883
2948,0.000255626,9.80E-05,0.001160095,9.83E-05,0.998388
2949,0.000172185,0.000959583,0.014522049,0.98416585,0.000180303
2950,0.005685899,0.051517278,0.03559231,0.9069643,0.000240254
2951,0.017399365,0.000446803,0.002017557,0.002896884,0.97723943
2952,0.000757033,0.001103807,0.021919722,0.000102122,0.9761173
2953,0.002944835,0.000144281,0.000567878,0.003435029,0.992908
2954,1.04E-05,1.73E-05,1.19E-05,0.9999367,2.37E-05
2955,0.98359394,0.001638762,0.002938651,0.005527194,0.006301464
2956,0.42015997,0.0834411,0.02533032,0.4685885,0.002480125
2957,0.00047934,0.99834806,0.000842308,0.000158395,0.000171966
2958,0.001029552,0.000105378,0.005766421,0.000274955,0.9928237
2959,0.003520895,0.001263305,0.007711516,0.005342116,0.9821622
2960,0.000106088,3.14E-05,0.000294533,0.000116947,0.99945104
2961,0.00090511,0.002261411,0.000760974,0.9922746,0.003797887
2962,0.727173,0.007679547,0.025333848,0.23739381,0.002419788
2963,0.008359397,0.011374816,0.9683919,0.001787193,0.010086648
2964,4.93E-05,0.18807368,0.80925405,0.000696515,0.001926393
2965,0.993951,0.002915901,0.000600097,0.001407302,0.001125697
2966,2.71E-05,0.000613073,0.000116867,0.99908125,0.00016175
2967,0.000149707,2.66E-05,8.18E-05,3.22E-05,0.9997097
2968,0.015440496,0.000303841,0.000268622,0.002833805,0.9811532
2969,1.32E-05,7.39E-05,0.000102313,0.9997555,5.52E-05
2970,0.9912999,0.000343831,0.000336215,0.00019035,0.007829616
2971,0.5246813,0.26753184,0.015547124,0.18831936,0.003920384
2972,0.9960868,0.000205927,0.00024865,2.91E-05,0.00342948
2973,0.070498206,0.91728324,0.000581784,0.010463884,0.00117282
2974,0.000997251,0.9986293,0.000295268,3.11E-05,4.71E-05
2975,0.000332491,0.005835977,0.9915398,0.000298793,0.001992975
2976,0.000147965,0.99870414,0.000337948,0.000163647,0.000646267
2977,7.95E-05,0.016860789,0.9783403,0.002282348,0.002437023
2978,4.37E-05,0.000207668,0.000118637,0.9990721,0.000557916
2979,4.33E-05,0.002135592,0.9943999,0.000213188,0.00320791
2980,0.013929312,0.9834038,0.000266137,0.000844358,0.001556428
2981,0.89290607,0.03522247,0.005822821,0.025400246,0.04064838
2982,4.62E-05,0.002636443,0.9968813,0.000239443,0.00019654
2983,0.9989233,9.69E-05,0.000617816,8.28E-06,0.00035372
2984,0.003096408,4.06E-05,0.000164928,5.88E-05,0.99663925
2985,0.99657476,0.001055028,0.000454137,0.000176424,0.001739544
2986,0.96175957,0.002756872,0.020760393,0.000373991,0.014349163
2987,0.000688776,0.000739149,0.008887595,0.9892391,0.00044537
2988,0.001296023,0.9878538,0.000818667,0.009598715,0.000432768
2989,0.002665288,0.9827738,0.001700038,0.011261733,0.001599228
2990,0.000130932,0.078658774,0.91995573,0.001164577,9.00E-05
2991,0.003274037,0.79632366,0.074393585,0.124839865,0.001168883
2992,0.024648925,0.009987617,0.011475328,0.9518898,0.001998237
2993,0.9863739,0.002273221,0.000162004,0.001020288,0.010170556
2994,0.9988618,6.40E-05,5.56E-05,2.72E-05,0.000991466
2995,3.04E-06,0.000132595,0.000271761,0.99957436,1.81E-05
2996,5.42E-05,0.010589363,0.9879832,0.000437002,0.000936188
2997,0.000525656,0.9956077,7.39E-05,6.56E-05,0.003727172
2998,0.99404013,0.004582406,0.000810938,5.63E-05,0.000510381
2999,3.22E-05,0.00578747,0.99355525,0.000175282,0.000449852
3000,0.005292951,0.01961254,0.6250538,0.002091125,0.34794956
3001,0.001485096,4.36E-05,0.000700858,2.64E-05,0.99774396
3002,0.23681903,0.74183077,0.002876237,0.017128577,0.00134534
3003,0.12460544,0.05067099,0.35870475,0.015798118,0.45022067
3004,0.00155808,0.001894062,0.14274201,0.000369058,0.85343677
3005,1.76E-05,0.000166938,5.62E-05,0.9996978,6.14E-05
3006,0.00214834,0.037092447,0.9534461,0.002360874,0.004952215
3007,0.9595893,0.006402973,0.016804865,0.008677743,0.008525142
3008,0.000289517,0.99759483,0.001946829,0.000131114,3.76E-05
3009,0.076100916,0.029076407,0.29636472,0.5882903,0.010167634
3010,0.000375881,1.55E-05,6.24E-05,0.000121691,0.9994246
3011,8.53E-06,1.45E-05,1.58E-05,0.9998352,0.000125991
3012,0.006564946,7.25E-05,0.000289636,0.000156664,0.9929163
3013,4.69E-05,0.001113831,0.001322782,0.9974187,9.78E-05
3014,0.003242775,0.7390715,0.25507087,0.001521605,0.001093286
3015,0.000641609,0.001017273,0.00037597,0.9973505,0.000614647
3016,4.26E-05,0.0385937,0.9610035,8.63E-05,0.000273988
3017,0.000129595,0.01289997,0.9849901,0.000634064,0.001346266
3018,0.000518373,6.76E-05,0.00057173,0.00205551,0.9967868
3019,0.97838134,0.000156406,0.000205195,6.61E-05,0.021190958
3020,2.03E-06,1.66E-05,2.67E-05,0.9999126,4.21E-05
3021,0.001002128,0.016765956,0.97379863,0.008171901,0.000261415
3022,0.001462688,0.9972803,0.000725556,0.000166437,0.000365017
3023,0.000268967,0.004027947,0.007160306,0.986753,0.001789777
3024,0.8458067,0.059742976,0.003243626,0.016453957,0.07475276
3025,0.5534049,0.002709764,0.000413013,0.000427328,0.443045
3026,7.42E-05,0.002012458,0.003029664,0.9947074,0.000176315
3027,9.04E-05,0.06585243,0.8507838,0.076608494,0.006664798
3028,3.74E-05,0.003504844,0.995849,0.000343238,0.000265467
3029,2.97E-05,7.36E-05,4.39E-05,0.9986392,0.001213566
3030,0.9925761,0.004125785,0.000503563,0.001973264,0.000821245
3031,1.50E-05,0.000173315,0.000483891,0.9979903,0.001337501
3032,0.000184534,0.99940205,0.000277984,4.87E-05,8.68E-05
3033,0.000669858,0.003406457,0.10502793,0.773933,0.116962746
3034,0.8096689,0.16896585,0.013456022,0.005032094,0.002877165
3035,0.041232713,0.023462875,0.1746786,0.7580198,0.002606015
3036,0.99979144,2.45E-05,3.73E-05,2.35E-05,0.000123206
3037,0.000294375,0.000407906,0.00010311,0.9990551,0.000139524
3038,0.000298964,0.9989518,0.000318619,0.000124234,0.000306361
3039,0.9988777,0.000336005,0.000372996,3.49E-05,0.000378326
3040,1.23E-05,5.87E-05,0.000200737,0.999694,3.43E-05
3041,0.97996503,0.007976601,0.001303366,0.000798613,0.00995636
3042,0.000997058,0.005144262,0.009706138,0.98316514,0.000987403
3043,0.000693023,0.006016382,0.9887037,0.00149102,0.003095816
3044,0.90688264,0.012349344,0.000431746,0.004999801,0.07533636
3045,0.000123505,0.000334645,0.000259703,0.9986919,0.000590158
3046,0.9996637,6.45E-05,0.000122561,1.13E-05,0.000137892
3047,0.000746405,0.000805754,0.000335224,0.9979208,0.000191814
3048,4.49E-06,1.64E-05,1.73E-05,0.9999155,4.64E-05
3049,8.38E-06,2.98E-05,5.35E-05,0.9998661,4.22E-05
3050,0.006459811,0.9931412,0.000166835,5.12E-05,0.000180981
3051,0.004601562,0.9929451,0.001935215,0.000394752,0.000123351
3052,5.53E-05,6.87E-05,0.00094774,0.001716201,0.99721205
3053,0.12387586,0.01560123,0.058962338,0.7737993,0.027761305
3054,0.9505696,0.000333259,0.000144835,9.99E-05,0.04885233
3055,0.000461238,0.0105665,0.9882585,0.00017193,0.000541899
3056,8.34E-06,1.69E-05,7.25E-06,0.9999493,1.83E-05
3057,0.006981324,2.41E-05,0.00022516,3.89E-05,0.9927306
3058,4.14E-05,2.72E-05,3.57E-05,0.009815971,0.9900797
3059,0.000629521,0.012420821,0.9815091,0.000803045,0.004637505
3060,0.75372756,0.031185126,0.07728806,0.10880085,0.028998468
3061,0.9996246,8.28E-05,7.82E-05,2.08E-05,0.000193622
3062,0.97728807,0.002607502,0.000592448,0.000324155,0.01918783
3063,0.9996341,7.13E-05,8.82E-05,0.000100167,0.000106245
3064,4.59E-06,9.45E-06,7.17E-06,0.99996835,1.04E-05
3065,0.97394484,0.002733414,0.018768992,0.002874797,0.001677938
3066,0.000272452,0.007918018,0.9906742,0.000190556,0.000944717
3067,1.36E-05,0.000241424,7.49E-05,0.9996231,4.70E-05
3068,0.063486435,0.52129245,0.11689544,0.02274153,0.2755841
3069,0.006073582,0.008173336,0.9713297,0.003988647,0.01043476
3070,0.001530853,0.000344994,0.000144396,0.99598753,0.001992262
3071,0.8337339,0.012116613,0.019691618,0.11646185,0.017995924
3072,0.036062643,0.03414792,0.8170029,0.11059566,0.002190888
3073,0.001745771,0.000620566,0.000920206,0.9964415,0.000272003
3074,3.79E-05,0.000232678,0.00023707,0.9992318,0.000260528
3075,0.87567407,0.002845952,0.000130776,0.001011889,0.12033737
3076,0.99250567,0.006704421,9.22E-05,8.58E-05,0.000611932
3077,0.000201159,6.85E-05,0.000163738,0.000206616,0.9993599
3078,0.045809913,0.013738495,0.93151027,0.002351762,0.006589535
3079,0.003982274,0.98527974,0.004808721,0.005309539,0.000619784
3080,0.014816791,0.04375834,0.46594578,0.44043317,0.035045914
3081,0.1763461,0.10439464,0.04799691,0.65845317,0.01280916
3082,0.000124979,0.9996239,4.40E-05,0.00011106,9.61E-05
3083,0.0024072,0.9912871,0.000198483,0.000333865,0.005773323
3084,2.84E-05,0.000201587,0.00013546,0.99960023,3.44E-05
3085,0.005112013,0.9574879,0.000276488,0.018618574,0.018505087
3086,6.01E-05,0.00408269,0.9911232,0.000968389,0.00376564
3087,0.9923852,0.000427499,0.006049752,0.000119098,0.001018536
3088,0.000112574,0.9993002,0.000314935,9.38E-05,0.000178424
3089,0.002221504,0.000365955,0.007080655,9.02E-05,0.99024165
3090,7.50E-05,4.52E-05,2.28E-05,0.99976045,9.64E-05
3091,0.000111022,0.009715696,0.9808506,0.000239221,0.009083448
3092,0.10022037,0.86094904,0.00255075,0.022546452,0.013733419
3093,0.001246182,0.08794005,0.020793293,0.024520632,0.86549985
3094,0.001123569,0.9980384,0.000115795,0.000629562,9.27E-05
3095,1.41E-05,0.000104582,3.97E-05,0.9998067,3.50E-05
3096,2.16E-05,6.47E-05,3.52E-05,0.9983532,0.001525379
3097,0.004020605,0.001736084,0.007844491,0.028170234,0.9582287
3098,0.00226414,0.9970499,0.00038534,0.000131719,0.000168924
3099,1.40E-05,3.12E-05,5.76E-05,0.9998864,1.07E-05
3100,0.13617465,0.08974506,0.36116725,0.41243094,0.000482073
3101,0.9990983,0.000528218,3.77E-05,2.07E-05,0.00031516
3102,0.9993924,0.000103694,0.000124819,2.06E-05,0.000358443
3103,0.94168156,0.00134001,0.028096545,0.005938751,0.022943158
3104,2.86E-06,2.89E-05,0.000197469,0.9997304,4.04E-05
3105,0.9658,0.002684401,0.011306828,0.010521444,0.009687298
3106,1.34E-05,0.000204096,9.41E-05,0.9996222,6.62E-05
3107,0.9939863,0.000161903,6.47E-05,8.34E-05,0.005703614
3108,0.000181342,0.9984826,0.000964808,0.000253366,0.000117842
3109,0.04543093,0.021713099,0.5922066,0.33348957,0.007159857
3110,5.69E-06,4.98E-05,6.41E-05,0.999863,1.73E-05
3111,3.01E-06,0.000101838,2.64E-05,0.9998576,1.11E-05
3112,0.002636756,0.9690374,0.000198369,0.025509655,0.002617795
3113,0.001432264,0.001556268,0.021965977,0.9748424,0.000203064
3114,5.57E-06,2.34E-05,0.000104132,0.9998554,1.14E-05
3115,1.32E-05,5.97E-05,0.000102591,0.99981767,6.90E-06
3116,0.7987981,0.18448633,0.002556484,0.010278957,0.003880154
3117,0.06694139,0.49429545,0.004875655,0.00222313,0.43166438
3118,0.018437836,0.9761925,0.003426001,0.001460144,0.000483531
3119,0.99811614,4.52E-05,2.36E-05,3.30E-05,0.001782107
3120,4.24E-05,0.008898991,0.99026525,0.000346488,0.000446799
3121,0.009136574,0.00040721,0.007095674,0.001041564,0.982319
3122,0.048166934,0.9369152,0.001359101,0.011753753,0.001804899
3123,0.001503051,0.040382054,0.95645297,0.000439995,0.001221936
3124,0.9978679,0.000102576,2.46E-05,0.000296461,0.001708537
3125,0.002014309,6.76E-05,6.98E-05,2.98E-05,0.99781835
3126,0.8708683,0.06949917,0.007150324,0.03519077,0.017291492
3127,4.43E-06,2.54E-05,5.94E-06,0.9999369,2.73E-05
3128,0.000892296,0.022241669,0.003543939,0.97282493,0.000497092
3129,0.000197663,0.000874776,0.011075889,0.98633814,0.001513495
3130,9.98E-06,6.11E-05,5.05E-05,0.99961823,0.000260207
3131,0.000199094,0.012644962,0.9862443,0.000358435,0.000553217
3132,0.99574816,0.001145872,0.001803981,0.00021943,0.001082605
3133,0.002623552,0.010990823,0.7822587,0.19563699,0.008489955
3134,0.000379257,0.021741042,0.9356338,0.04052947,0.001716521
3135,0.9922427,0.002091921,0.001663648,0.000776629,0.003224999
3136,0.9609294,0.000143234,0.000517966,7.99E-05,0.03832953
3137,0.000224193,0.9985924,0.000613642,0.00023401,0.000335766
3138,9.20E-06,2.98E-05,1.14E-05,0.9999112,3.84E-05
3139,0.57926553,0.000604827,0.000746752,0.000319215,0.41906366
3140,4.81E-05,0.9989189,0.000922539,4.80E-05,6.25E-05
3141,1.01E-06,1.48E-05,9.81E-06,0.9999652,9.21E-06
3142,4.20E-05,5.35E-05,1.08E-05,0.99735487,0.002538918
3143,0.000185816,0.98929805,0.000272834,0.000224333,0.010018917
3144,0.002935043,0.046573702,0.94660103,0.002048317,0.001841861
3145,0.001922887,0.007611701,0.00189588,0.98087704,0.00769256
3146,0.000207654,0.008721707,0.9900713,0.000372553,0.000626815
3147,0.00028418,0.000825944,0.001628281,0.95844144,0.038820192
3148,1.57E-05,0.000105186,0.0002395,0.9995457,9.39E-05
3149,4.43E-05,7.32E-05,0.000209954,0.000406195,0.9992663
3150,0.000860523,0.99801743,0.000135357,0.000764766,0.000221961
3151,8.94E-05,0.000360566,0.000216487,0.99926376,6.98E-05
3152,0.002746434,0.009330883,0.935768,0.033795837,0.018358823
3153,8.33E-05,0.000155424,0.000237958,0.99739134,0.002132008
3154,0.007056432,0.07549672,0.032042004,0.8838641,0.001540769
3155,0.000182453,0.022495417,0.97609913,0.000476521,0.00074651
3156,8.64E-05,0.999555,7.39E-05,8.16E-05,0.000203212
3157,0.00043266,2.67E-05,5.39E-05,7.75E-05,0.9994093
3158,0.000537862,0.09239316,0.9059404,0.000425597,0.000702878
3159,8.50E-06,4.51E-05,3.88E-05,0.99988616,2.15E-05
3160,0.8020631,0.000183224,0.000324733,0.000121196,0.1973078
3161,0.9421935,0.026691774,0.008465486,0.011228101,0.011421123
3162,0.99841964,0.000512949,0.000376942,9.17E-05,0.000598772
3163,0.12716253,0.857705,0.002540041,0.009720907,0.002871472
3164,0.00473315,0.000588309,0.0002896,0.000574632,0.9938143
3165,1.92E-06,1.92E-05,1.32E-05,0.99995786,7.86E-06
3166,7.09E-05,0.007796931,0.99118817,0.00058635,0.000357684
3167,0.019705605,0.004604266,0.010029081,0.9599455,0.005715556
3168,0.001883532,6.55E-05,0.000417189,0.000111276,0.9975225
3169,0.016998451,0.022157203,0.9566223,0.00062736,0.003594686
3170,0.99949694,0.000130183,4.62E-05,1.23E-05,0.000314503
3171,7.55E-05,0.001054163,0.001034134,0.9975091,0.00032713
3172,0.000102674,0.9995934,0.000147997,7.48E-05,8.11E-05
3173,0.001869881,0.018707601,0.67540216,0.30279768,0.001222688
3174,0.006869861,0.019256884,0.9682185,0.005505995,0.00014884
3175,0.052604727,0.005531063,0.005347126,0.001571662,0.9349454
3176,4.29E-05,0.00055003,5.78E-05,0.99923307,0.000116264
3177,0.002290612,0.99671584,0.000556144,0.000287027,0.000150335
3178,0.9825956,0.006525668,0.002312401,0.001845979,0.00672041
3179,9.67E-06,0.000102333,0.000181603,0.99965954,4.68E-05
3180,0.004663431,0.5771566,0.08845645,0.32514364,0.004579933
3181,0.002921703,0.027192626,0.00719424,0.96222717,0.000464239
3182,9.32E-05,0.000762806,0.000273425,0.9977404,0.001130126
3183,0.0413192,0.00396707,0.011448275,0.005996758,0.93726873
3184,0.002727669,0.98024905,0.00016364,0.014320971,0.00253875
3185,0.9996732,4.96E-05,0.000147401,6.68E-06,0.000123139
3186,0.019120064,0.975526,0.000131933,0.00108024,0.004141898
3187,0.000268378,0.99860364,0.000353478,0.000123789,0.000650687
3188,0.004010936,7.02E-05,0.000314783,0.000425626,0.9951785
3189,0.001008023,0.011595636,0.9630413,0.002842672,0.021512352
3190,5.30E-06,3.65E-05,0.000287983,0.99965364,1.65E-05
3191,0.002153835,0.09848218,0.32998478,0.56759226,0.001786998
3192,0.003973044,0.000304734,0.002225269,0.000460552,0.9930364
3193,0.000133872,0.016460529,0.9797287,0.000266831,0.003410044
3194,0.04522147,0.09236763,0.05877282,0.7436128,0.060025256
3195,1.32E-06,1.33E-05,6.60E-06,0.99996746,1.13E-05
3196,0.98062336,0.001772635,0.014959706,0.00115643,0.00148788
3197,0.000151765,0.99956834,6.48E-05,5.92E-05,0.000155844
3198,3.95E-05,3.88E-05,0.000102387,0.9997016,0.000117675
3199,0.000311961,0.01692811,0.97911394,0.001751997,0.001894019
3200,0.048738755,0.001321173,0.000335925,0.013782375,0.93582183
3201,0.029882912,0.7264556,0.16772346,0.07172551,0.004212459
3202,0.000973501,0.035735372,0.95118296,0.005818327,0.006289839
